,Date,EPS,Cons.,Cons..1,Surprise,Revs,Ticker,Market Cap,Sector,BeforeOpen,NormDate
5,2013-07-31,0.18,$0.14,$426.39M,0.04,$454.9M,BRKR,"629,560.71",Health Care,False,2013-08-01
6,2013-05-02,0.08,$0.15,$417.04M,-0.07,$393.4M,BRKR,"629,560.71",Health Care,False,2013-05-03
7,2013-02-19,0.28,$0.24,$483.65M,0.04,$517.3M,BRKR,"629,560.71",Health Care,False,2013-02-20
8,2012-11-05,0.28,$0.15,$421.39M,0.13,$447.8M,BRKR,"629,560.71",Health Care,False,2012-11-06
9,2012-07-31,0.12,$0.16,$425.02M,-0.04,$420.7M,BRKR,"629,560.71",Health Care,False,2012-08-01
10,2012-05-01,0.14,$0.12,$388.27M,0.02,$405.6M,BRKR,"629,560.71",Health Care,False,2012-05-02
11,2012-02-22,0.33,$0.29,$468.6M,0.04,$475.1M,BRKR,"629,560.71",Health Care,False,2012-02-23
12,2011-10-27,0.23,$0.23,$393.61M,0.0,$418.4M,BRKR,"629,560.71",Health Care,False,2011-10-28
13,2011-08-03,0.2,$0.21,$384.11M,-0.01,$401.2M,BRKR,"629,560.71",Health Care,False,2011-08-04
14,2011-04-28,0.14,$0.15,$339.66M,-0.01,$357M,BRKR,"629,560.71",Health Care,False,2011-04-29
15,2011-02-23,0.27,$0.27,$396.76M,0.0,$416.1M,BRKR,"629,560.71",Health Care,False,2011-02-24
4,2013-10-25,0.36,$0.52,$279.8M,-0.16,$269M,B,"628,956.27",Industrials,True,2013-10-25
5,2013-07-26,0.47,$0.47,$268.53M,0.0,$267.4M,B,"628,956.27",Industrials,True,2013-07-26
6,2013-04-26,0.4,$0.48,$335.88M,-0.08,$263.5M,B,"628,956.27",Industrials,True,2013-04-26
7,2013-02-22,0.54,$0.51,$326.2M,0.03,$327.4M,B,"628,956.27",Industrials,True,2013-02-22
8,2012-10-26,0.44,$0.48,$316.8M,-0.04,$306.1M,B,"628,956.27",Industrials,True,2012-10-26
9,2012-07-27,0.45,$0.48,$316.58M,-0.03,$293.4M,B,"628,956.27",Industrials,True,2012-07-27
10,2012-04-27,0.41,$0.44,$312.3M,-0.03,$303M,B,"628,956.27",Industrials,True,2012-04-27
11,2012-02-17,0.43,$0.32,$311.95M,0.11,$283.3M,B,"628,956.27",Industrials,True,2012-02-17
12,2011-10-28,0.41,$0.39,$326.8M,0.02,$325M,B,"628,956.27",Industrials,True,2011-10-28
13,2011-07-29,0.4,$0.36,$316.52M,0.04,$328M,B,"628,956.27",Industrials,True,2011-07-29
14,2011-04-29,0.34,$0.29,$297.78M,0.05,$319M,B,"628,956.27",Industrials,True,2011-04-29
15,2011-02-18,0.21,$0.24,$276.9M,-0.03,$283M,B,"628,956.27",Industrials,True,2011-02-18
4,2013-10-16,1.4,$0.98,$167.83M,0.42,$188.3M,RLI,"628,860.46",Financials,False,2013-10-17
7,2013-01-23,0.89,$0.44,$133.63M,0.45,$171.39M,RLI,"628,860.46",Financials,False,2013-01-24
9,2012-07-18,1.17,$1.15,$179.56M,0.02,$155.7M,RLI,"628,860.46",Financials,False,2012-07-19
11,2012-01-25,1.43,$1.12,$136.34M,0.31,$164M,RLI,"628,860.46",Financials,False,2012-01-26
13,2011-07-20,1.91,$1.04,$142.5M,0.87,$156.06M,RLI,"628,860.46",Financials,False,2011-07-21
4,2013-07-23,0.46,$0.45,$143.94M,0.01,$27.65M,TRMK,"626,766.06",Financials,False,2013-07-24
3,2013-11-21,0.58,$0.56,$1.98B,0.02,$2.11B,GME,"625,856.77",Consumer Discretionary,False,2013-11-22
4,2013-08-22,0.09,$0.04,$1.35B,0.05,$1.38B,GME,"625,856.77",Consumer Discretionary,False,2013-08-23
5,2013-05-23,0.46,$0.40,$1.84B,0.06,$1.87B,GME,"625,856.77",Consumer Discretionary,False,2013-05-24
6,2013-03-28,2.16,$2.10,$3.46B,0.06,$3.56B,GME,"625,856.77",Consumer Discretionary,False,2013-04-01
7,2012-11-15,0.38,$0.33,$1.79M,0.05,$1.77M,GME,"625,856.77",Consumer Discretionary,False,2012-11-16
8,2012-08-16,0.16,$0.15,$1.64B,0.01,$1.55B,GME,"625,856.77",Consumer Discretionary,False,2012-08-17
9,2012-05-17,0.54,$0.54,$2.05B,0.0,$2B,GME,"625,856.77",Consumer Discretionary,False,2012-05-18
10,2012-03-22,1.73,$1.72,$3.72B,0.01,$3.58B,GME,"625,856.77",Consumer Discretionary,False,2012-03-23
11,2011-11-17,0.39,$0.39,$1.96B,0.0,$1.95B,GME,"625,856.77",Consumer Discretionary,False,2011-11-18
12,2011-08-18,0.22,$0.22,$1.83B,0.0,$1.74B,GME,"625,856.77",Consumer Discretionary,False,2011-08-19
13,2011-05-19,0.56,$0.54,$2.23B,0.02,$2.28B,GME,"625,856.77",Consumer Discretionary,False,2011-05-20
14,2011-03-24,1.56,$1.56,$3.71B,0.0,$3.69B,GME,"625,856.77",Consumer Discretionary,False,2011-03-25
9,2011-07-28,0.22,$0.19,$50.6M,0.03,$49.38M,COLB,"626,386.11",Financials,True,2011-07-28
4,2013-11-04,-0.18,-$0.18,$56.3M,0.0,$57.6M,WMGI,"625,955.73",Health Care,False,2013-11-05
5,2013-08-05,-0.13,-$0.13,$122.55M,0.0,$60.6M,WMGI,"625,955.73",Health Care,False,2013-08-06
6,2013-04-30,-0.02,-$0.05,$121.15M,0.03,$120.4M,WMGI,"625,955.73",Health Care,False,2013-05-01
7,2013-02-21,0.05,-$0.02,$120.93M,0.07,$123.5M,WMGI,"625,955.73",Health Care,False,2013-02-22
9,2012-08-01,0.14,$0.03,$121.56M,0.11,$123.28M,WMGI,"625,955.73",Health Care,False,2012-08-02
10,2012-05-01,0.12,$0.09,$124.46M,0.03,$126.7M,WMGI,"625,955.73",Health Care,False,2012-05-02
11,2012-02-23,0.17,$0.11,$121.88M,0.06,$126.9M,WMGI,"625,955.73",Health Care,False,2012-02-24
