secid,date,ticker,index_flag,exchange_d,class,issue_type,industry_group,low,high,open,close,volume,return,cfadj,shrout,cfret
207008,20160311,IGT,0,1,,0,820,15.76,16.3,15.76,16.19,472635,0.031867,1,198596,1.025454
207008,20160314,IGT,0,1,,0,820,16.06,16.37,16.15,16.17,275086,-0.001235,1,198596,1.025454
207008,20160315,IGT,0,1,,0,820,15.85,16.11,16.11,15.9,321211,-0.016698,1,198596,1.025454
207008,20160316,IGT,0,1,,0,820,15.78,17.18,15.87,17.01,1429174,0.069811,1,198596,1.025454
207008,20160317,IGT,0,1,,0,820,16.86,18.26,17.96,17.77,1401570,0.04468,1,198596,1.025454
207008,20160318,IGT,0,1,,0,820,17.81,18.35,18.13,17.96,705461,0.010692,1,198596,1.025454
207008,20160321,IGT,0,1,,0,820,17.33,17.99,17.95,17.81,379997,-0.008352,1,198596,1.025454
207008,20160322,IGT,0,1,,0,820,17.37,17.89,17.7,17.83,445342,0.001123,1,198596,1.025454
207008,20160323,IGT,0,1,,0,820,17.39,17.75,17.74,17.42,375880,-0.022995,1,198596,1.025454
207008,20160324,IGT,0,1,,0,820,17.13,17.79,17.39,17.59,548635,0.009759,1,198596,1.025454
207008,20160328,IGT,0,1,,0,820,17.72,18,17.84,17.94,648246,0.019898,1,198596,1.025454
207008,20160329,IGT,0,1,,0,820,16.98,17.8,17.74,17.64,772317,-0.005574,1,198596,1.037081
207008,20160330,IGT,0,1,,0,820,17.33,18,17.84,17.9,891828,0.014739,1,198596,1.037081
207008,20160331,IGT,0,1,,0,820,17.8,18.37,17.8,18.25,725140,0.019553,1,198596,1.037081
207008,20160401,IGT,0,1,,0,820,17.92,18.64,18.04,18.49,760278,0.013151,1,198596,1.037081
207008,20160404,IGT,0,1,,0,820,17.74,18.435,18.43,17.87,1071917,-0.033532,1,198596,1.037081
207008,20160405,IGT,0,1,,0,820,17.4164,17.86,17.83,17.65,724230,-0.012311,1,198596,1.037081
207008,20160406,IGT,0,1,,0,820,17.39,17.85,17.65,17.67,542969,0.001133,1,198596,1.037081
207008,20160407,IGT,0,1,,0,820,17.11,17.72,17.66,17.49,869447,-0.010187,1,198596,1.037081
207008,20160408,IGT,0,1,,0,820,17.55,17.97,17.57,17.69,697811,0.011435,1,198596,1.037081
207008,20160411,IGT,0,1,,0,820,17.44,17.93,17.81,17.47,657355,-0.012436,1,198596,1.037081
